city_slug,city_name,days_from_cutoff,n_obs,mean_price_usd,mean_log_price,availability_rate
chicago,Chicago,-87,8741,542.5841436906533,5.148311175871947,0.6170918659192313
chicago,Chicago,-86,8741,542.5841436906533,5.148311175871947,0.6116005033748999
chicago,Chicago,-85,8741,542.5841436906533,5.148311175871947,0.6492392174808375
chicago,Chicago,-84,8741,542.5841436906533,5.148311175871947,0.6715478778171834
chicago,Chicago,-83,8741,542.5841436906533,5.148311175871947,0.6780688708385768
chicago,Chicago,-82,8741,542.5841436906533,5.148311175871947,0.6702894405674408
chicago,Chicago,-81,8741,542.5841436906533,5.148311175871947,0.6429470312321245
chicago,Chicago,-80,8741,542.7427067841209,5.148364632031526,0.6202951607367578
chicago,Chicago,-79,8741,542.7427067841209,5.148364632031526,0.6173206726919117
chicago,Chicago,-78,8741,542.5841436906533,5.148311175871947,0.6426038210731038
chicago,Chicago,-77,8741,542.5841436906533,5.148311175871947,0.6669717423635739
chicago,Chicago,-76,8741,542.5841436906533,5.148311175871947,0.6773824505205354
chicago,Chicago,-75,8741,542.5841436906533,5.148311175871947,0.6739503489303283
chicago,Chicago,-74,8741,542.5841436906533,5.148311175871947,0.6477519734584144
chicago,Chicago,-73,8741,542.5841436906533,5.148311175871947,0.6315066925981009
chicago,Chicago,-72,8741,542.5841436906533,5.148311175871947,0.6324219196888228
chicago,Chicago,-71,8741,542.5841436906533,5.148311175871947,0.6678869694542958
chicago,Chicago,-70,8741,542.5841436906533,5.148311175871947,0.6851618807916714
chicago,Chicago,-69,8741,542.5841436906533,5.148311175871947,0.680585745338062
chicago,Chicago,-68,8741,542.5841436906533,5.148311175871947,0.6403157533462991
chicago,Chicago,-67,8741,542.5841436906533,5.148311175871947,0.6192655302596957
chicago,Chicago,-66,8741,542.5841436906533,5.148311175871947,0.6423750143004233
chicago,Chicago,-65,8741,542.5841436906533,5.148311175871947,0.6575906646836747
chicago,Chicago,-64,8741,542.5841436906533,5.148311175871947,0.6818441825878045
chicago,Chicago,-63,8741,542.5841436906533,5.148311175871947,0.6911108568813636
chicago,Chicago,-62,8741,542.5841436906533,5.148311175871947,0.6896236128589406
chicago,Chicago,-61,8741,542.5841436906533,5.148311175871947,0.6863059146550738
chicago,Chicago,-60,8741,542.7427067841209,5.148364632031526,0.6722342981352248
chicago,Chicago,-59,8741,542.7427067841209,5.148364632031526,0.6663997254318728
chicago,Chicago,-58,8741,542.7427067841209,5.148364632031526,0.6683445829996568
chicago,Chicago,-57,8741,542.5841436906533,5.148311175871947,0.6834458299965679
chicago,Chicago,-56,8741,542.5841436906533,5.148311175871947,0.6911108568813636
chicago,Chicago,-55,8741,542.5841436906533,5.148311175871947,0.6930557144491477
chicago,Chicago,-54,8741,542.5841436906533,5.148311175871947,0.6917972771994051
chicago,Chicago,-53,8741,542.5841436906533,5.148311175871947,0.6781832742249171
chicago,Chicago,-52,8741,542.5841436906533,5.148311175871947,0.6683445829996568
chicago,Chicago,-51,8741,542.5841436906533,5.148311175871947,0.6714334744308431
chicago,Chicago,-50,8741,542.5841436906533,5.148311175871947,0.6875643519048164
chicago,Chicago,-49,8741,542.5841436906533,5.148311175871947,0.6913396636540442
chicago,Chicago,-48,8741,542.5841436906533,5.148311175871947,0.6948861686305915
chicago,Chicago,-47,8741,542.5841436906533,5.148311175871947,0.690310033176982
chicago,Chicago,-46,8741,542.5841436906533,5.148311175871947,0.6721198947488846
chicago,Chicago,-45,8741,542.5841436906533,5.148311175871947,0.6586202951607367
chicago,Chicago,-44,8741,542.5841436906533,5.148311175871947,0.6585058917743966
chicago,Chicago,-43,8741,542.5841436906533,5.148311175871947,0.6823017961331656
chicago,Chicago,-42,8741,542.5841436906533,5.148311175871947,0.690767646722343
chicago,Chicago,-41,8741,542.5841436906533,5.148311175871947,0.6924836975174465
chicago,Chicago,-40,8741,542.5841436906533,5.148311175871947,0.6932845212218282
chicago,Chicago,-39,8741,542.5841436906533,5.148311175871947,0.6869923349731152
chicago,Chicago,-38,8741,542.5841436906533,5.148311175871947,0.6818441825878045
chicago,Chicago,-37,8741,542.5841436906533,5.148311175871947,0.6821873927468253
chicago,Chicago,-36,8741,542.5841436906533,5.148311175871947,0.6929413110628074
chicago,Chicago,-35,8741,542.5841436906533,5.148311175871947,0.700491934561263
chicago,Chicago,-34,8741,542.5841436906533,5.148311175871947,0.6994623040842008
chicago,Chicago,-33,8741,542.5841436906533,5.148311175871947,0.6860771078823933
chicago,Chicago,-32,8741,542.5841436906533,5.148311175871947,0.668916599931358
chicago,Chicago,-31,8741,542.7671891087977,5.148349669435226,0.6614803798192427
chicago,Chicago,-30,8741,542.7671891087977,5.148349669435226,0.6663997254318728
chicago,Chicago,-29,8741,542.7671891087977,5.148349669435226,0.6871067383594555
chicago,Chicago,-28,8741,542.7671891087977,5.148349669435226,0.7058688937192541
chicago,Chicago,-27,8741,542.7671891087977,5.148349669435226,0.7127330968996682
chicago,Chicago,-26,8741,542.7671891087977,5.148349669435226,0.7120466765816268
chicago,Chicago,-25,8741,542.7671891087977,5.148349669435226,0.7022079853563665
chicago,Chicago,-24,8741,542.7671891087977,5.148349669435226,0.6905388399496625
chicago,Chicago,-23,8741,542.7671891087977,5.148349669435226,0.6939709415398696
chicago,Chicago,-22,8741,542.7671891087977,5.148349669435226,0.7074705411280174
chicago,Chicago,-21,8741,542.7671891087977,5.148349669435226,0.7234870152156504
chicago,Chicago,-20,8741,542.7671891087977,5.148349669435226,0.7274911337375586
chicago,Chicago,-19,8741,542.7671891087977,5.148349669435226,0.7246310490790527
chicago,Chicago,-18,8741,542.7671891087977,5.148349669435226,0.7182244594439996
chicago,Chicago,-17,8741,542.7671891087977,5.148349669435226,0.618007093009953
chicago,Chicago,-16,8741,542.7671891087977,5.148349669435226,0.618464706555314
chicago,Chicago,-15,8741,542.7671891087977,5.148349669435226,0.6182358997826336
chicago,Chicago,-14,8741,542.7671891087977,5.148349669435226,0.6129733440109827
chicago,Chicago,-13,8741,542.7671891087977,5.148349669435226,0.6124013270792815
chicago,Chicago,-12,8741,542.7671891087977,5.148349669435226,0.6122869236929414
chicago,Chicago,-11,8741,542.7671891087977,5.148349669435226,0.609198032261755
chicago,Chicago,-10,8741,542.7671891087977,5.148349669435226,0.6063379476032491
chicago,Chicago,-9,8741,542.7671891087977,5.148349669435226,0.6088548221027342
chicago,Chicago,-8,8741,542.7671891087977,5.148349669435226,0.6161766388285094
chicago,Chicago,-7,8741,542.7671891087977,5.148349669435226,0.6197231438050567
chicago,Chicago,-6,8741,542.7671891087977,5.148349669435226,0.6172062693055714
chicago,Chicago,-5,8741,542.9257522022652,5.148403125594805,0.6024482324676811
chicago,Chicago,-4,8741,542.9257522022652,5.148403125594805,0.5746482095870038
chicago,Chicago,-3,8741,542.9257522022652,5.148403125594805,0.5601189795217938
chicago,Chicago,-2,8741,542.9257522022652,5.148403125594805,0.5531403729550395
chicago,Chicago,-1,8741,542.7671891087977,5.148349669435226,0.5677840064065897
chicago,Chicago,0,8741,542.7671891087977,5.148349669435226,0.5981009037867521
chicago,Chicago,1,8741,542.7671891087977,5.148349669435226,0.6200663539640774
chicago,Chicago,2,8741,542.7671891087977,5.148349669435226,0.6238416657133051
chicago,Chicago,3,8741,542.7671891087977,5.148349669435226,0.6220112115318613
chicago,Chicago,4,8741,542.7671891087977,5.148349669435226,0.6150326049651069
chicago,Chicago,5,8741,542.7671891087977,5.148349669435226,0.6142317812607253
chicago,Chicago,6,8741,542.7671891087977,5.148349669435226,0.6193799336460359
chicago,Chicago,7,8741,542.7671891087977,5.148349669435226,0.6197231438050567
chicago,Chicago,8,8741,542.7671891087977,5.148349669435226,0.6209815810547992
chicago,Chicago,9,8741,542.7671891087977,5.148349669435226,0.6193799336460359
chicago,Chicago,10,8741,542.7671891087977,5.148349669435226,0.6162910422148495
chicago,Chicago,11,8741,542.7671891087977,5.148349669435226,0.6193799336460359
chicago,Chicago,12,8741,542.7671891087977,5.148349669435226,0.6186935133279945
chicago,Chicago,13,8741,542.7671891087977,5.148349669435226,0.6223544216908821
chicago,Chicago,14,8741,542.7671891087977,5.148349669435226,0.6262441368264501
chicago,Chicago,15,8741,542.7671891087977,5.148349669435226,0.6252145063493879
chicago,Chicago,16,8741,542.7671891087977,5.148349669435226,0.6241848758723259
chicago,Chicago,17,8741,542.7671891087977,5.148349669435226,0.6119437135339206
chicago,Chicago,18,8741,542.7671891087977,5.148349669435226,0.6085116119437135
chicago,Chicago,19,8741,542.7671891087977,5.148349669435226,0.6090836288754147
chicago,Chicago,20,8741,542.7671891087977,5.148349669435226,0.6133165541700034
chicago,Chicago,21,8741,542.7671891087977,5.148349669435226,0.6234984555542844
chicago,Chicago,22,8741,542.7671891087977,5.148349669435226,0.626701750371811
chicago,Chicago,23,8741,542.7671891087977,5.148349669435226,0.626701750371811
chicago,Chicago,24,8741,542.7671891087977,5.148349669435226,0.6220112115318613
chicago,Chicago,25,8741,542.7671891087977,5.148349669435226,0.6192655302596957
chicago,Chicago,26,8741,542.7671891087977,5.148349669435226,0.6192655302596957
chicago,Chicago,27,8741,542.7671891087977,5.148349669435226,0.6226976318499028
chicago,Chicago,28,8741,542.7671891087977,5.148349669435226,0.6262441368264501
chicago,Chicago,29,8741,542.7671891087977,5.148349669435226,0.6291042214849559
chicago,Chicago,30,8741,542.7671891087977,5.148349669435226,0.6259009266674294
chicago,Chicago,31,8741,542.7671891087977,5.148349669435226,0.6244136826450063
chicago,Chicago,32,8741,542.7671891087977,5.148349669435226,0.620867177668459
chicago,Chicago,33,8741,542.7671891087977,5.148349669435226,0.6205239675094383
chicago,Chicago,34,8741,542.7671891087977,5.148349669435226,0.6257865232810891
chicago,Chicago,35,8741,542.7671891087977,5.148349669435226,0.6246424894176867
chicago,Chicago,36,8741,542.7671891087977,5.148349669435226,0.6200663539640774
chicago,Chicago,37,8741,542.7671891087977,5.148349669435226,0.6039354764901042
chicago,Chicago,38,8741,542.9257522022652,5.148403125594805,0.5501658849101934
chicago,Chicago,39,8741,542.9257522022652,5.148403125594805,0.47957899553826794
chicago,Chicago,40,8741,542.9257522022652,5.148403125594805,0.4673378331998627
chicago,Chicago,41,8741,542.7671891087977,5.148349669435226,0.48163825649239217
chicago,Chicago,42,8741,542.7671891087977,5.148349669435226,0.5540556000457614
chicago,Chicago,43,8741,542.7671891087977,5.148349669435226,0.5953552225145864
chicago,Chicago,44,8741,542.7671891087977,5.148349669435226,0.6102276627388171
chicago,Chicago,45,8741,542.7671891087977,5.148349669435226,0.6186935133279945
chicago,Chicago,46,8741,542.7671891087977,5.148349669435226,0.6205239675094383
chicago,Chicago,47,8741,542.7671891087977,5.148349669435226,0.6230408420089235
chicago,Chicago,48,8741,542.7671891087977,5.148349669435226,0.6260153300537696
chicago,Chicago,49,8741,542.7671891087977,5.148349669435226,0.6264729435991305
chicago,Chicago,50,8741,542.7671891087977,5.148349669435226,0.6288754147122755
chicago,Chicago,51,8741,542.7671891087977,5.148349669435226,0.6299050451893377
chicago,Chicago,52,8741,542.7671891087977,5.148349669435226,0.630591465507379
chicago,Chicago,53,8741,542.7671891087977,5.148349669435226,0.6296762384166571
chicago,Chicago,54,8741,542.7671891087977,5.148349669435226,0.6289898180986158
chicago,Chicago,55,8741,542.7671891087977,5.148349669435226,0.6291042214849559
chicago,Chicago,56,8741,542.7671891087977,5.148349669435226,0.6295618350303169
chicago,Chicago,57,8741,542.7671891087977,5.148349669435226,0.6294474316439767
chicago,Chicago,58,8741,542.7671891087977,5.148349669435226,0.6313922892117607
chicago,Chicago,59,8741,542.7671891087977,5.148349669435226,0.6316210959844412
chicago,Chicago,60,8741,542.7671891087977,5.148349669435226,0.6291042214849559
chicago,Chicago,61,8741,542.7671891087977,5.148349669435226,0.6200663539640774
chicago,Chicago,62,8741,542.7671891087977,5.148349669435226,0.6233840521679441
chicago,Chicago,63,8741,542.7671891087977,5.148349669435226,0.6244136826450063
chicago,Chicago,64,8741,542.7671891087977,5.148349669435226,0.6244136826450063
chicago,Chicago,65,8741,542.7671891087977,5.148349669435226,0.6233840521679441
chicago,Chicago,66,8741,542.7671891087977,5.148349669435226,0.6224688250772222
chicago,Chicago,67,8741,542.7671891087977,5.148349669435226,0.6223544216908821
chicago,Chicago,68,8741,542.7671891087977,5.148349669435226,0.6230408420089235
chicago,Chicago,69,8741,542.7671891087977,5.148349669435226,0.6246424894176867
chicago,Chicago,70,8741,542.7671891087977,5.148349669435226,0.6254433131220685
chicago,Chicago,71,8741,542.7671891087977,5.148349669435226,0.6253289097357282
chicago,Chicago,72,8741,542.7671891087977,5.148349669435226,0.6245280860313466
chicago,Chicago,73,8741,542.7671891087977,5.148349669435226,0.5332341837318385
chicago,Chicago,74,8741,542.9257522022652,5.148403125594805,0.5259123670060634
chicago,Chicago,75,8741,542.9257522022652,5.148403125594805,0.5255691568470426
chicago,Chicago,76,8741,542.7671891087977,5.148349669435226,0.5287724516645693
chicago,Chicago,77,8741,542.7671891087977,5.148349669435226,0.5275140144148267
chicago,Chicago,78,8741,542.7671891087977,5.148349669435226,0.5275140144148267
chicago,Chicago,79,8741,542.7671891087977,5.148349669435226,0.5277428211875071
chicago,Chicago,80,8741,542.7671891087977,5.148349669435226,0.5276284178011669
chicago,Chicago,81,8741,542.7671891087977,5.148349669435226,0.5278572245738474
chicago,Chicago,82,8741,542.7671891087977,5.148349669435226,0.5273996110284864
chicago,Chicago,83,8741,542.7671891087977,5.148349669435226,0.528200434732868
chicago,Chicago,84,8741,542.7671891087977,5.148349669435226,0.5276284178011669
chicago,Chicago,85,8741,542.7671891087977,5.148349669435226,0.5269419974831255
chicago,Chicago,86,8741,542.9257522022652,5.148403125594805,0.5245395263699806
chicago,Chicago,87,8741,542.9257522022652,5.148403125594805,0.5243107195973001
chicago,Chicago,88,8741,542.9257522022652,5.148403125594805,0.5243107195973001
chicago,Chicago,89,8741,542.9257522022652,5.148403125594805,0.5260267703924036
chicago,Chicago,90,8741,542.7671891087977,5.148349669435226,0.5280860313465279
chicago,Chicago,91,8741,542.7671891087977,5.148349669435226,0.5276284178011669
los-angeles,Los Angeles,-92,45008,383.081194676502,5.157439753456207,0.5812300035549236
los-angeles,Los Angeles,-91,45008,382.96168258976184,5.157383282893881,0.6009376110913616
los-angeles,Los Angeles,-90,45008,382.94288593139,5.157378959416773,0.6053590472804835
los-angeles,Los Angeles,-89,45008,383.0042750177746,5.15739814576341,0.6047369356558834
los-angeles,Los Angeles,-88,45008,383.13622933700674,5.157451106880116,0.601315321720583
los-angeles,Los Angeles,-87,45008,383.41015841628155,5.157545670739626,0.5948498044792037
los-angeles,Los Angeles,-86,45008,383.4401530838962,5.157561859633362,0.5934278350515464
los-angeles,Los Angeles,-85,45008,383.15762553323856,5.157466257452896,0.5993601137575542
los-angeles,Los Angeles,-84,45008,383.16853470494135,5.157448833390406,0.6066032705296837
los-angeles,Los Angeles,-83,45008,383.1494936455741,5.157442172292025,0.6064699608958407
los-angeles,Los Angeles,-82,45008,383.19997356025596,5.157476166116937,0.6037815499466761
los-angeles,Los Angeles,-81,45008,383.524049280128,5.157595897717946,0.5945387486669037
los-angeles,Los Angeles,-80,45008,383.7790261731248,5.15768585109467,0.5902728403839318
los-angeles,Los Angeles,-79,45008,383.7796038482048,5.157685496323668,0.5881621045147529
los-angeles,Los Angeles,-78,45008,383.42944387664414,5.157552330762741,0.5965161749022396
los-angeles,Los Angeles,-77,45008,383.28891330430145,5.157504905616731,0.6010709207252044
los-angeles,Los Angeles,-76,45008,383.3267065854959,5.157524467077405,0.6014041948098116
los-angeles,Los Angeles,-75,45008,383.5406685478137,5.157605978823016,0.5988490934944899
los-angeles,Los Angeles,-74,45008,383.60454608069676,5.157621894358528,0.5946498400284393
los-angeles,Los Angeles,-73,45008,383.69117512442233,5.157650078282594,0.5892730181301102
los-angeles,Los Angeles,-72,45008,383.6607583096338,5.15763829170306,0.5885842516885887
los-angeles,Los Angeles,-71,45008,383.33819343227873,5.157535923371306,0.5980492356914326
los-angeles,Los Angeles,-70,45008,383.25711895662994,5.157515325993518,0.6047813722004977
los-angeles,Los Angeles,-69,45008,383.2948455830075,5.157524752298514,0.6069809811589051
los-angeles,Los Angeles,-68,45008,383.36167814610735,5.157539215158179,0.6067365801635265
los-angeles,Los Angeles,-67,45008,383.4939435211518,5.15757420207509,0.6050924280127977
los-angeles,Los Angeles,-66,45008,383.69288593139,5.15764622535478,0.6033594027728404
los-angeles,Los Angeles,-65,45008,383.5862382243157,5.15762156321764,0.6036482403128333
los-angeles,Los Angeles,-64,45008,383.4073589139708,5.157565041453882,0.6086695698542481
los-angeles,Los Angeles,-63,45008,383.3873402506221,5.157556131681014,0.61200231070032
los-angeles,Los Angeles,-62,45008,383.3777419569854,5.15755671476696,0.6100915392819054
los-angeles,Los Angeles,-61,45008,383.427333140775,5.157580775791755,0.6035815854959118
los-angeles,Los Angeles,-60,45008,383.8164861802346,5.157705676560259,0.5958718450053324
los-angeles,Los Angeles,-59,45008,383.9346207340917,5.157738122320531,0.5919614290792748
los-angeles,Los Angeles,-58,45008,383.88896218450054,5.157731164046088,0.5941166014930679
los-angeles,Los Angeles,-57,45008,383.4642154728048,5.157597803129961,0.6027817276928547
los-angeles,Los Angeles,-56,45008,383.3810969161038,5.157550393737968,0.6089806256665482
los-angeles,Los Angeles,-55,45008,383.3682547547103,5.157542957466016,0.6111135798080342
los-angeles,Los Angeles,-54,45008,383.3838075453253,5.15755950387375,0.611246889441877
los-angeles,Los Angeles,-53,45008,383.528537371134,5.157606717119722,0.6094472093849982
los-angeles,Los Angeles,-52,45008,383.7054836917881,5.157656824580519,0.6054479203697121
los-angeles,Los Angeles,-51,45008,383.6236982314255,5.15764217104764,0.6049369001066477
los-angeles,Los Angeles,-50,45008,383.4244003288304,5.157578340350032,0.6079363668681124
los-angeles,Los Angeles,-49,45008,383.3245069765375,5.157541586544068,0.6111135798080342
los-angeles,Los Angeles,-48,45008,383.41429101493065,5.157569169822008,0.6119578741557057
los-angeles,Los Angeles,-47,45008,383.44924035726984,5.15757115436295,0.6114912904372556
los-angeles,Los Angeles,-46,45008,383.53331429968006,5.157595915894481,0.6095805190188411
los-angeles,Los Angeles,-45,45008,383.7039506309989,5.157653552662066,0.6067587984358336
los-angeles,Los Angeles,-44,45008,383.7650286615713,5.157668370434867,0.6068476715250622
los-angeles,Los Angeles,-43,45008,383.5188502044081,5.157605013831633,0.610024884464984
los-angeles,Los Angeles,-42,45008,383.4656374422325,5.157583172119314,0.6119578741557057
los-angeles,Los Angeles,-41,45008,383.51553968183435,5.15760531544635,0.61246889441877
los-angeles,Los Angeles,-40,45008,383.47036993423393,5.15759440033212,0.6108691788126556
los-angeles,Los Angeles,-39,45008,383.61598849093497,5.157640146577232,0.6052257376466406
los-angeles,Los Angeles,-38,45008,383.8776530838962,5.157710382652969,0.590761642374689
los-angeles,Los Angeles,-37,45008,383.7978450497689,5.157680810156121,0.5887619978670459
los-angeles,Los Angeles,-36,45008,383.4918327852826,5.157591249670498,0.5944720938499822
los-angeles,Los Angeles,-35,45008,383.4301326430857,5.157576711280586,0.6110247067188056
los-angeles,Los Angeles,-34,45008,383.3816079363669,5.157554370820762,0.6156683256309989
los-angeles,Los Angeles,-33,45008,383.37129865801637,5.157549080150356,0.6162237824386776
los-angeles,Los Angeles,-32,45008,383.5414017507999,5.157605109398116,0.6178901528617134
los-angeles,Los Angeles,-31,45008,383.7337231158905,5.157671601767518,0.6156461073586917
los-angeles,Los Angeles,-30,45008,383.7338564255244,5.157670635032743,0.6160460362602204
los-angeles,Los Angeles,-29,45008,383.4187124511198,5.157566049873798,0.6184233913970849
los-angeles,Los Angeles,-28,45008,383.3739870689655,5.157545268852252,0.6209562744400995
los-angeles,Los Angeles,-27,45008,383.4209342783505,5.157564638827702,0.6221338428723783
los-angeles,Los Angeles,-26,45008,383.43033260753646,5.1575633419354245,0.6223115890508354
los-angeles,Los Angeles,-25,45008,383.52340495023105,5.157598794908853,0.6210451475293282
los-angeles,Los Angeles,-24,45008,383.6650019996445,5.157649016895955,0.6214672947031639
los-angeles,Los Angeles,-23,45008,383.64198386953433,5.157636176266201,0.6225782083185212
los-angeles,Los Angeles,-22,45008,383.4315768307856,5.157576376022989,0.6258442943476715
los-angeles,Los Angeles,-21,45008,383.46048280305723,5.1575744108670465,0.6281327763953075
los-angeles,Los Angeles,-20,45008,383.5278041681479,5.157599051274393,0.6285104870245289
los-angeles,Los Angeles,-19,45008,383.5051193121223,5.1575909336100505,0.6282883043014575
los-angeles,Los Angeles,-18,45008,383.5148953519374,5.157593913414423,0.6275106647707074
los-angeles,Los Angeles,-17,45008,383.66238024351225,5.1576551645381405,0.6252888375399929
los-angeles,Los Angeles,-16,45008,383.59725848738003,5.157640511332159,0.6260886953430501
los-angeles,Los Angeles,-15,45008,383.3287951030928,5.157544607241499,0.6304434767152506
los-angeles,Los Angeles,-14,45008,383.2513866423747,5.157517316037931,0.6323098115890509
los-angeles,Los Angeles,-13,45008,383.182687744401,5.15748971668277,0.6336429079274796
los-angeles,Los Angeles,-12,45008,383.2241248222538,5.157507317278629,0.6348426946320654
los-angeles,Los Angeles,-11,45008,383.27273840206186,5.15752693362999,0.634153928190544
los-angeles,Los Angeles,-10,45008,383.53746911660147,5.157620223251904,0.6337539992890153
los-angeles,Los Angeles,-9,45008,383.55453274973337,5.157626904115964,0.6351315321720583
los-angeles,Los Angeles,-8,45008,383.2606516619268,5.1575148740883945,0.6374866690366157
los-angeles,Los Angeles,-7,45008,383.21819254354784,5.157505887975615,0.6390641663704231
los-angeles,Los Angeles,-6,45008,383.1935746978315,5.15748698663206,0.6401972982580875
los-angeles,Los Angeles,-5,45008,383.04626755243515,5.157443466374065,0.6404861357980803
los-angeles,Los Angeles,-4,45008,383.12458696231784,5.157465573524727,0.6398862424457874
los-angeles,Los Angeles,-3,45008,383.4588386509065,5.157592780356051,0.5748089228581585
los-angeles,Los Angeles,-2,45008,383.46590406150017,5.15759418900401,0.5293503377177391
los-angeles,Los Angeles,-1,45008,383.3922282705297,5.157570248801714,0.5330163526484181
los-angeles,Los Angeles,0,45008,382.83930434589405,5.1573463505658665,0.5333274084607181
los-angeles,Los Angeles,1,45008,382.8346607269819,5.157346174072773,0.533616246000711
los-angeles,Los Angeles,2,45008,382.8573678012798,5.15735867814781,0.5323053679345894
los-angeles,Los Angeles,3,45008,384.37947498222536,5.157722599485265,0.5283505154639175
los-angeles,Los Angeles,4,45008,384.485278394952,5.157759113339638,0.5242845716317099
los-angeles,Los Angeles,5,45008,384.5060746978315,5.1577639525509955,0.5225071098471383
los-angeles,Los Angeles,6,45008,384.4123135886953,5.157733201131563,0.5255732314255244
los-angeles,Los Angeles,7,45008,383.68166570387484,5.157393114379021,0.5295058656238891
los-angeles,Los Angeles,8,45008,382.80075564344116,5.157312345107667,0.5313499822253821
los-angeles,Los Angeles,9,45008,382.78300324386777,5.157322785943614,0.5314166370423036
los-angeles,Los Angeles,10,45008,382.82843961073587,5.157337525687221,0.530572342694632
los-angeles,Los Angeles,11,45008,383.14544992001424,5.157465156507948,0.5296836118023462
los-angeles,Los Angeles,12,45008,383.15300413259865,5.157465724425629,0.5294614290792748
los-angeles,Los Angeles,13,45008,382.8621447298258,5.157359797445005,0.5309944898684679
los-angeles,Los Angeles,14,45008,382.7959120600782,5.157336974246722,0.5319943121222894
los-angeles,Los Angeles,15,45008,382.75225315499466,5.15731745532446,0.5323053679345894
los-angeles,Los Angeles,16,45008,382.7586075808745,5.157314710369668,0.5321276217561323
los-angeles,Los Angeles,17,45008,382.85481269996444,5.157351658366499,0.5317943476715251
los-angeles,Los Angeles,18,45008,383.1242536882332,5.157455337820098,0.5313055456807678
los-angeles,Los Angeles,19,45008,383.1115226182012,5.157446828694496,0.5310389264130821
los-angeles,Los Angeles,20,45008,382.77004999111267,5.157310943436035,0.5322609313899751
los-angeles,Los Angeles,21,45008,382.729346116246,5.157291651435363,0.5331496622822609
los-angeles,Los Angeles,22,45008,382.7199255687878,5.157288419361229,0.5337939921791681
los-angeles,Los Angeles,23,45008,382.8114204141486,5.15732309332512,0.5334384998222538
los-angeles,Los Angeles,24,45008,382.85041348204766,5.15734531789507,0.5329274795591895
los-angeles,Los Angeles,25,45008,383.092481558834,5.157443637334732,0.5326608602915037
los-angeles,Los Angeles,26,45008,383.094725604337,5.157442360404183,0.5329052612868823
los-angeles,Los Angeles,27,45008,382.83866001599716,5.157324531710583,0.534082829719161
los-angeles,Los Angeles,28,45008,382.82117423569144,5.1573190177017585,0.534393885531461
los-angeles,Los Angeles,29,45008,382.8605227959474,5.157332640664182,0.5352159616068255
los-angeles,Los Angeles,30,45008,382.8797638197654,5.157351501951956,0.5347493778883754
los-angeles,Los Angeles,31,45008,382.8502357358692,5.157350380163608,0.5336384642730181
los-angeles,Los Angeles,32,45008,383.09090406150017,5.1574434533893925,0.5323498044792037
los-angeles,Los Angeles,33,45008,383.10327963917524,5.15744381903909,0.5321276217561323
los-angeles,Los Angeles,34,45008,382.85536815677216,5.157335089246035,0.5336384642730181
los-angeles,Los Angeles,35,45008,382.844147929257,5.157329047970783,0.5349493423391397
los-angeles,Los Angeles,36,45008,382.8202410682545,5.157323361983494,0.5353270529683611
los-angeles,Los Angeles,37,45008,382.7675171080697,5.157307175877844,0.5353492712406683
los-angeles,Los Angeles,38,45008,382.83290548346963,5.157342227504787,0.5341272662637754
los-angeles,Los Angeles,39,45008,383.1562702186278,5.157465176444464,0.5339273018130111
los-angeles,Los Angeles,40,45008,383.20115112868825,5.157478487988942,0.5338828652683967
los-angeles,Los Angeles,41,45008,383.06777484002845,5.157436459111243,0.535149306789904
los-angeles,Los Angeles,42,45008,382.8032885264842,5.157317773773759,0.536060255954497
los-angeles,Los Angeles,43,45008,382.7768932189833,5.157303528653502,0.5360824742268041
los-angeles,Los Angeles,44,45008,382.81659727159615,5.157324092355658,0.5358158549591184
los-angeles,Los Angeles,45,45008,382.85714561855673,5.1573478414912595,0.535304834696054
los-angeles,Los Angeles,46,45008,383.14551657483116,5.157457597133711,0.5349049057945254
los-angeles,Los Angeles,47,45008,383.18899773373624,5.157468381411845,0.5349715606114469
los-angeles,Los Angeles,48,45008,382.8303726004266,5.157325989788356,0.5359491645929613
los-angeles,Los Angeles,49,45008,382.7846696142908,5.157315184528719,0.5365712762175613
los-angeles,Los Angeles,50,45008,382.79382354248133,5.157321671723844,0.5371267330252399
los-angeles,Los Angeles,51,45008,382.8200855403484,5.157343361884591,0.5367045858514042
los-angeles,Los Angeles,52,45008,382.94248600248847,5.157369454290701,0.5365490579452542
los-angeles,Los Angeles,53,45008,383.144494534305,5.157451065158021,0.5365490579452542
los-angeles,Los Angeles,54,45008,383.1274531194454,5.157451943647589,0.5364157483114113
los-angeles,Los Angeles,55,45008,382.9115803857092,5.157338524769456,0.5371489512975471
los-angeles,Los Angeles,56,45008,382.90298191432635,5.157323315644394,0.5375044436544615
los-angeles,Los Angeles,57,45008,382.85010242623537,5.157317085226615,0.5375488801990758
los-angeles,Los Angeles,58,45008,382.94657416459296,5.157337057925525,0.5374155705652328
los-angeles,Los Angeles,59,45008,382.9597496000711,5.157371158111537,0.5377932811944544
los-angeles,Los Angeles,60,45008,383.16577963917524,5.157446126759033,0.5382598649129043
los-angeles,Los Angeles,61,45008,383.15900306612156,5.157443056596335,0.5375488801990758
los-angeles,Los Angeles,62,45008,382.964659838251,5.157345892912856,0.5376821898329186
los-angeles,Los Angeles,63,45008,382.99434345005335,5.157347674652094,0.5380821187344472
los-angeles,Los Angeles,64,45008,382.90329297013864,5.157310097887888,0.5384820476359758
los-angeles,Los Angeles,65,45008,382.9125135531461,5.157316910074793,0.5384598293636687
